Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
09/04/07,02:00:00,0.2781,0.071,240.9033,1.1567,0.0,0.2167,0.0
09/04/07,03:00:00,0.3232,0.1446,241.6497,1.4533,0.0,0.7833,0.0
09/04/07,04:00:00,0.2827,0.0775,241.6933,1.24,0.0,0.0,0.0
09/04/07,05:00:00,0.2711,0.0644,241.3008,1.1833,0.0,0.2,0.0
09/04/07,06:00:00,0.3326,0.1505,240.7377,1.5267,0.0,0.7833,0.0
09/04/07,07:00:00,0.2761,0.0754,241.7132,1.18,0.0,0.0,0.0
09/04/07,08:00:00,0.2738,0.0717,241.5263,1.15,0.0,0.2167,0.0
09/04/07,09:00:00,0.4447,0.1549,240.7555,1.9633,0.0,0.7833,1.8167
09/04/07,10:00:00,0.9258,0.0514,236.9653,3.8933,0.0,0.0,10.9667
09/04/07,11:00:00,0.2829,0.0776,239.2292,1.1967,0.0,0.2333,0.0
09/04/07,12:00:00,0.3187,0.1358,240.2363,1.4,0.0,0.7667,0.0
09/04/07,13:00:00,0.2704,0.0623,241.6463,1.1367,0.0,0.0,0.0
09/04/07,14:00:00,0.306,0.1116,240.9527,1.34,0.0,0.3167,0.0
09/04/07,15:00:00,1.182,0.1682,240.0173,5.0267,13.7,0.6833,0.0
09/04/07,16:00:00,1.1009,0.1136,239.9717,4.88,13.5,0.0,0.15
09/04/07,17:00:00,1.4363,0.1848,239.7413,6.0033,0.0,0.5167,17.6333
09/04/07,18:00:00,0.9899,0.1931,240.5597,4.3033,0.0,0.5333,8.85
09/04/07,19:00:00,2.4147,0.0913,238.076,10.18,0.0,0.0,0.0
09/04/07,20:00:00,1.6264,0.1202,237.5125,6.8733,0.1167,0.65,10.4833
09/04/07,21:00:00,1.6067,0.094,239.5172,6.7533,8.3833,0.4,13.45
09/04/07,22:00:00,0.8267,0.1119,241.7902,3.5067,8.75,0.0,0.0
09/04/07,23:00:00,0.3073,0.1175,241.8518,1.3967,0.0,0.6833,0.0
10/04/07,00:00:00,0.3084,0.1181,242.295,1.42,0.0,0.35,0.0
10/04/07,01:00:00,0.2837,0.0822,242.0192,1.29,0.0,0.0,0.0
10/04/07,02:00:00,0.3112,0.1251,242.933,1.4,0.0,0.75,0.0
10/04/07,03:00:00,0.3151,0.1271,241.356,1.4667,0.0,0.3,0.0
10/04/07,04:00:00,0.2681,0.0582,241.3288,1.2033,0.0,0.0,0.0
10/04/07,05:00:00,0.8153,0.1173,240.0577,3.4667,0.0,0.75,8.2833
10/04/07,06:00:00,0.3912,0.0968,238.4243,1.7267,0.0,0.25,1.55
10/04/07,07:00:00,0.264,0.0564,240.5082,1.0867,0.0,0.0,0.0
10/04/07,08:00:00,0.3317,0.1482,239.5722,1.4967,0.0,0.8,0.0
10/04/07,09:00:00,0.2863,0.084,241.3418,1.2433,0.0,0.2333,0.0
10/04/07,10:00:00,0.273,0.0618,238.9898,1.1567,0.0,0.0,0.0
10/04/07,11:00:00,0.3255,0.1431,239.6253,1.46,0.0,0.8333,0.0
10/04/07,12:00:00,0.2816,0.0782,241.5655,1.2233,0.0,0.2167,0.0
10/04/07,13:00:00,0.2886,0.0826,241.6838,1.25,0.0,0.0,0.0
10/04/07,14:00:00,0.3215,0.1413,241.3485,1.4333,0.0,0.8667,0.0
10/04/07,15:00:00,0.285,0.0851,242.251,1.2633,0.0,0.2,0.0
10/04/07,16:00:00,1.0358,0.0917,241.0035,4.29,0.0,0.0,12.3167
10/04/07,17:00:00,0.3998,0.1455,242.8973,1.8167,0.0,0.9167,0.0
10/04/07,18:00:00,0.5624,0.0803,240.0832,2.5967,0.0,0.1333,0.0
10/04/07,19:00:00,0.5369,0.0737,240.4307,2.46,0.2167,0.0,0.0
10/04/07,20:00:00,1.04,0.1109,239.7925,4.51,3.2667,1.4167,0.0
10/04/07,21:00:00,1.0301,0.0991,239.0953,4.46,0.0,1.4833,0.0
10/04/07,22:00:00,1.1827,0.0919,239.1752,5.06,0.0,1.4333,2.8167
10/04/07,23:00:00,1.8182,0.1838,241.751,7.5567,0.0,1.4333,17.9
11/04/07,00:00:00,1.4955,0.1683,241.0442,6.17,0.0,1.4333,17.7833
11/04/07,01:00:00,1.0954,0.1581,241.3267,4.53,0.0,1.4167,12.4833
11/04/07,02:00:00,0.3873,0.2222,241.1138,1.8033,0.0,1.4167,0.0
11/04/07,03:00:00,0.3467,0.1679,241.4548,1.53,0.0,1.4,0.0
11/04/07,04:00:00,0.3558,0.1766,241.0467,1.5933,0.0,1.4167,0.0
11/04/07,05:00:00,0.3632,0.1875,240.4062,1.6267,0.0,1.4,0.0
11/04/07,06:00:00,0.3567,0.1761,240.1247,1.62,0.0,1.4,0.0
11/04/07,07:00:00,0.3621,0.188,240.3542,1.6233,0.0,1.4,0.0
11/04/07,08:00:00,0.3491,0.1707,239.6427,1.5567,0.0,1.3833,0.0
11/04/07,09:00:00,1.4643,0.1975,239.4357,6.1733,0.0,1.25,13.9333
11/04/07,10:00:00,1.5774,0.052,239.4418,6.5533,0.0,0.0,17.5667
11/04/07,11:00:00,1.3671,0.0573,240.189,5.6033,0.0,0.0,17.6667
11/04/07,12:00:00,1.3171,0.1584,239.8892,5.48,0.0,1.05,16.2333
11/04/07,13:00:00,0.2831,0.0843,241.0933,1.1967,0.0,0.1833,0.0
11/04/07,14:00:00,0.2852,0.0808,242.0475,1.2,0.0,0.0,0.0
11/04/07,15:00:00,0.3372,0.1687,243.2357,1.5033,0.0,1.1167,0.0
11/04/07,16:00:00,0.2875,0.0852,244.8588,1.2567,0.0,0.0,0.0
11/04/07,17:00:00,0.2903,0.0933,244.039,1.2967,0.0,0.0,0.0
11/04/07,18:00:00,0.3311,0.1599,242.0862,1.4967,0.0,1.1167,0.0
11/04/07,19:00:00,0.2823,0.0803,242.2603,1.2,0.0,0.0,0.0
11/04/07,20:00:00,0.2855,0.0821,239.7443,1.2167,0.0,0.0,0.0
11/04/07,21:00:00,0.3263,0.1474,239.6478,1.4367,0.0,1.0667,0.0
11/04/07,22:00:00,0.974,0.0824,242.6472,4.03,0.0,0.0,11.35
11/04/07,23:00:00,0.2709,0.0626,240.5862,1.1533,0.0,0.0833,0.0
12/04/07,00:00:00,0.3388,0.1622,238.647,1.5133,0.0,1.0,0.0
12/04/07,01:00:00,0.2731,0.0671,239.2085,1.16,0.0,0.0,0.0
12/04/07,02:00:00,0.2685,0.0612,240.355,1.1067,0.0,0.1333,0.0
12/04/07,03:00:00,0.3531,0.1828,240.2927,1.6133,0.0,0.95,0.0
12/04/07,04:00:00,0.2677,0.0604,240.7705,1.1467,0.0,0.0,0.0
12/04/07,05:00:00,0.2763,0.0713,240.2577,1.1767,0.0,0.1333,0.0
12/04/07,06:00:00,0.3354,0.156,240.5687,1.5,0.0,0.9,0.0
12/04/07,07:00:00,0.2729,0.0661,239.8698,1.1533,0.0,0.0,0.0
12/04/07,08:00:00,0.2931,0.0924,239.4468,1.26,0.0,0.2167,0.0
12/04/07,09:00:00,0.8663,0.136,240.3657,3.6,0.0,0.85,9.0833
12/04/07,10:00:00,0.5862,0.0626,242.2575,2.4667,0.0,0.0,5.2333
12/04/07,11:00:00,0.3085,0.1177,239.528,1.3767,0.0,0.25,0.0
12/04/07,12:00:00,0.3099,0.13,240.2058,1.36,0.0,0.85,0.0
12/04/07,13:00:00,0.2718,0.0666,240.5972,1.1333,0.0,0.0,0.0
12/04/07,14:00:00,0.3003,0.1038,238.4465,1.3267,0.0,0.2833,0.0
12/04/07,15:00:00,0.312,0.1304,240.6958,1.3567,0.0,0.7833,0.0
12/04/07,16:00:00,0.2859,0.0812,241.6013,1.2167,0.0,0.0,0.0
12/04/07,17:00:00,0.2905,0.0906,241.671,1.2533,0.0,0.4,0.0
12/04/07,18:00:00,0.325,0.1475,239.7708,1.45,0.0,0.7167,0.0
12/04/07,19:00:00,0.28,0.0789,240.1907,1.1933,0.0,0.0,0.0
12/04/07,20:00:00,0.2897,0.0934,240.9222,1.2033,0.0,0.4333,0.0
12/04/07,21:00:00,1.0155,0.1443,240.707,4.2767,0.0,0.7333,11.4167
12/04/07,22:00:00,0.5554,0.0779,240.195,2.31,0.0,0.0,4.5667
12/04/07,23:00:00,0.2859,0.0832,239.5743,1.1967,0.0,0.3833,0.0
13/04/07,00:00:00,0.3301,0.1528,239.7062,1.4767,0.0,0.75,0.0
13/04/07,01:00:00,0.2662,0.057,240.4848,1.0967,0.0,0.0,0.0
13/04/07,02:00:00,0.3055,0.1097,240.1333,1.3467,0.0,0.3833,0.0
13/04/07,03:00:00,0.3187,0.139,239.8717,1.41,0.0,0.75,0.0
13/04/07,04:00:00,0.2602,0.0511,239.9438,1.0733,0.0,0.0,0.0
13/04/07,05:00:00,0.3202,0.1306,239.2302,1.44,0.0,0.3833,0.0
13/04/07,06:00:00,0.3113,0.1251,238.7712,1.36,0.0,0.7333,0.0
13/04/07,07:00:00,0.2652,0.0593,239.6517,1.1,0.0,0.0,0.0
13/04/07,08:00:00,0.3098,0.1172,239.4072,1.3533,0.0,0.4167,0.0
13/04/07,09:00:00,0.794,0.1305,239.5613,3.34,0.0,0.7,7.8833
13/04/07,10:00:00,0.7739,0.0571,238.0443,3.2167,0.0,0.0,8.3667
13/04/07,11:00:00,0.3045,0.1118,241.3377,1.3233,0.0,0.4667,0.0
13/04/07,12:00:00,0.3125,0.1342,242.1087,1.4133,0.0,0.6833,0.0
13/04/07,13:00:00,0.2909,0.0901,240.593,1.2467,0.0,0.0,0.0
13/04/07,14:00:00,0.2955,0.1005,239.3633,1.26,0.0,0.4833,0.0
13/04/07,15:00:00,0.3074,0.1262,239.7213,1.3667,0.0,0.7,0.0
13/04/07,16:00:00,0.3003,0.1047,240.8477,1.32,0.0,0.0,0.0
13/04/07,17:00:00,0.2907,0.0937,240.3268,1.2667,0.0,0.4667,0.0
13/04/07,18:00:00,0.315,0.1336,239.1975,1.3867,0.0,0.6667,0.0
13/04/07,19:00:00,0.2793,0.0729,240.01,1.1833,0.0,0.0,0.0
13/04/07,20:00:00,0.3047,0.11,241.0092,1.3133,0.0,0.5333,0.0
13/04/07,21:00:00,0.5406,0.1389,240.08,2.3167,0.0,0.6167,3.5667
13/04/07,22:00:00,1.0622,0.0445,239.83,4.3733,0.0,0.0,13.3167
13/04/07,23:00:00,0.325,0.1368,241.9808,1.4567,0.0,0.5667,0.0
14/04/07,00:00:00,0.3115,0.1254,239.3552,1.37,0.0,0.5667,0.0
14/04/07,01:00:00,0.2592,0.053,239.397,1.0667,0.0,0.0,0.0
14/04/07,02:00:00,0.3292,0.1436,239.5828,1.4533,0.0,0.65,0.0
14/04/07,03:00:00,0.3089,0.1232,241.1527,1.3533,0.0,0.4833,0.0
14/04/07,04:00:00,0.2648,0.0559,241.7343,1.1533,0.0,0.0,0.0
14/04/07,05:00:00,0.3324,0.1488,241.2143,1.4467,0.0,0.7167,0.0
14/04/07,06:00:00,0.3067,0.117,240.3168,1.3333,0.0,0.45,0.0
14/04/07,07:00:00,0.2685,0.0594,239.7322,1.1267,0.0,0.0,0.0
14/04/07,08:00:00,0.3262,0.1451,241.7323,1.45,0.0,0.7167,0.0
14/04/07,09:00:00,0.2918,0.0992,239.1517,1.2567,0.0,0.4333,0.0
14/04/07,10:00:00,0.9445,0.0702,237.4573,3.97,0.0,0.0,10.9833
14/04/07,11:00:00,0.6464,0.1273,239.0305,2.7967,0.0,0.7333,5.5667
14/04/07,12:00:00,0.2867,0.0928,240.539,1.2267,0.0,0.3833,0.0
14/04/07,13:00:00,0.3035,0.1097,241.3027,1.3033,0.0,0.0,0.0
14/04/07,14:00:00,0.3112,0.1266,239.4968,1.3567,0.0,0.8333,0.0
14/04/07,15:00:00,0.293,0.0988,239.8212,1.2567,0.0,0.35,0.0
14/04/07,16:00:00,0.2846,0.0809,239.579,1.22,0.0,0.0,0.0
14/04/07,17:00:00,0.3202,0.139,238.9997,1.3967,0.0,0.85,0.0
14/04/07,18:00:00,0.3015,0.1067,240.1693,1.3067,0.0,0.3,0.0
14/04/07,19:00:00,0.2695,0.0617,240.9965,1.1233,0.0,0.0,0.0
14/04/07,20:00:00,0.342,0.1697,241.7198,1.52,0.0,0.95,0.0
14/04/07,21:00:00,0.3053,0.1154,241.3752,1.3233,0.0,0.2667,0.0
14/04/07,22:00:00,0.4752,0.0588,242.4875,1.9967,0.0,0.0,3.4333
14/04/07,23:00:00,1.1552,0.1654,241.1717,4.8267,0.0,0.95,13.4833
15/04/07,00:00:00,0.3037,0.1154,241.0052,1.3433,0.0,0.2833,0.0
15/04/07,01:00:00,0.2627,0.0555,240.2708,1.08,0.0,0.0,0.0
15/04/07,02:00:00,0.3425,0.166,240.6852,1.5433,0.0,0.9333,0.0
15/04/07,03:00:00,0.302,0.1104,241.5072,1.3133,0.0,0.2667,0.0
15/04/07,04:00:00,0.2712,0.0627,241.915,1.1533,0.0,0.0,0.0
15/04/07,05:00:00,0.347,0.1747,241.1392,1.5633,0.0,0.95,0.0
15/04/07,06:00:00,0.2856,0.0872,241.9888,1.24,0.0,0.25,0.0
15/04/07,07:00:00,0.2877,0.0849,242.323,1.2467,0.0,0.0,0.0
15/04/07,08:00:00,0.3351,0.1603,241.1448,1.5267,0.0,0.95,0.0
15/04/07,09:00:00,0.2756,0.0752,240.0888,1.1567,0.0,0.2333,0.0
15/04/07,10:00:00,0.2973,0.0975,239.5955,1.2833,0.0,0.0,0.0
15/04/07,11:00:00,0.8408,0.1418,238.636,3.5467,0.0,0.9833,8.5167
15/04/07,12:00:00,0.7466,0.0664,237.4443,3.1033,0.0,0.1833,7.9167
15/04/07,13:00:00,0.2958,0.0954,239.8765,1.28,0.0,0.0,0.0
15/04/07,14:00:00,0.6068,0.1287,238.8655,2.74,0.0,2.4833,0.0
15/04/07,15:00:00,1.6891,0.2461,237.4397,7.2733,0.0,0.4167,10.1333
15/04/07,16:00:00,0.809,0.1111,239.7482,3.41,0.0,0.0667,5.8
15/04/07,17:00:00,0.2367,0.1227,239.7178,1.1267,0.0,0.35,0.0
15/04/07,18:00:00,0.244,0.1241,239.5332,1.23,0.0,0.4167,0.0
15/04/07,19:00:00,0.2156,0.1245,238.7648,1.0533,0.0,0.3167,0.0
15/04/07,20:00:00,0.2045,0.1078,239.1693,0.9733,0.0,0.1,0.0
15/04/07,21:00:00,0.3307,0.1212,239.9563,1.5433,0.0,1.25,0.0
15/04/07,22:00:00,1.7878,0.1423,240.9758,7.44,0.0,6.6667,8.2333
15/04/07,23:00:00,0.7848,0.1374,243.8895,3.3067,0.0,0.0,7.6167
16/04/07,00:00:00,0.2246,0.1329,242.9992,1.0767,0.0,0.4333,0.0
16/04/07,01:00:00,0.2228,0.1379,242.8075,1.09,0.0,0.4333,0.0
16/04/07,02:00:00,0.1972,0.0939,242.0683,0.9367,0.0,0.0,0.0
16/04/07,03:00:00,0.2225,0.1345,241.944,1.06,0.0,0.4,0.0
16/04/07,04:00:00,0.216,0.1219,241.7548,1.04,0.0,0.4167,0.0
16/04/07,05:00:00,0.1928,0.0884,240.5225,0.9267,0.0,0.0,0.0
16/04/07,06:00:00,0.227,0.1407,241.5693,1.0933,0.0,0.4167,0.0
16/04/07,07:00:00,0.8112,0.1091,240.5457,3.6267,0.0,0.4167,4.4833
16/04/07,08:00:00,1.2522,0.0825,237.8253,5.21,0.0,0.0,17.3167
16/04/07,09:00:00,0.4643,0.1307,238.5652,2.04,0.0,0.4,4.0167
16/04/07,10:00:00,0.2035,0.107,239.8295,0.9933,0.0,0.35,0.0
16/04/07,11:00:00,0.227,0.0796,239.8065,1.01,0.0,0.05,0.0
16/04/07,12:00:00,0.5896,0.1737,239.8557,2.67,0.0,0.4,0.0
16/04/07,13:00:00,0.2667,0.1116,240.3108,1.2767,0.0,0.2167,0.0
16/04/07,14:00:00,0.3038,0.0823,240.1103,1.3133,0.0,0.2,0.0
16/04/07,15:00:00,0.3606,0.1178,238.6827,1.5533,0.0,0.4,0.0
16/04/07,16:00:00,0.3592,0.1223,240.6638,1.5633,0.0,0.1,0.0
16/04/07,17:00:00,1.2807,0.0877,239.7258,5.3167,0.0,0.3167,14.1167
16/04/07,18:00:00,1.0059,0.1267,240.8707,4.19,0.0,0.4,12.8333
16/04/07,19:00:00,0.253,0.1061,242.6218,1.28,0.0,0.0,0.0
16/04/07,20:00:00,1.3047,0.4053,242.3562,5.7333,0.0,7.9,0.0
16/04/07,21:00:00,2.9035,0.1361,237.8343,12.26,7.3333,8.0833,13.6333
16/04/07,22:00:00,1.5951,0.1193,239.7267,6.7033,8.5333,0.15,0.0
16/04/07,23:00:00,1.1893,0.1532,242.7747,4.9767,0.0,0.2667,11.2
17/04/07,00:00:00,0.2829,0.1397,243.4328,1.3867,0.0,0.4167,0.0
17/04/07,01:00:00,0.2472,0.0836,240.1093,1.1733,0.0,0.1667,0.0
17/04/07,02:00:00,0.2662,0.1097,240.1173,1.3267,0.0,0.2333,0.0
17/04/07,03:00:00,0.276,0.1201,240.1557,1.3533,0.0,0.4,0.0
17/04/07,04:00:00,0.2594,0.0979,240.4685,1.29,0.0,0.15,0.0
17/04/07,05:00:00,0.2619,0.1034,239.778,1.2767,0.0,0.25,0.0
17/04/07,06:00:00,0.7011,0.1001,238.3433,3.2333,0.0,0.4167,0.9167
17/04/07,07:00:00,1.8215,0.1038,238.5733,7.6467,0.0,0.0167,14.2667
17/04/07,08:00:00,1.3325,0.1109,238.0455,5.5567,0.0,0.4,17.3667
17/04/07,09:00:00,1.2977,0.09,238.5713,5.3967,0.0,0.4,17.4333
17/04/07,10:00:00,1.2908,0.0696,239.9418,5.3167,0.0,0.0,17.6333
17/04/07,11:00:00,0.8928,0.1382,239.5393,3.84,0.0,0.4,10.7333
17/04/07,12:00:00,0.2699,0.139,240.7645,1.3067,0.0,0.4,0.0
17/04/07,13:00:00,0.3971,0.1172,240.6007,1.8367,0.0,0.0,0.0
17/04/07,14:00:00,0.2582,0.1257,241.3662,1.2233,0.0,0.4167,0.0
17/04/07,15:00:00,0.258,0.131,241.8743,1.2233,0.0,0.4,0.0
17/04/07,16:00:00,0.3311,0.0873,242.0073,1.4233,0.0,0.0,0.0
17/04/07,17:00:00,0.6684,0.2843,242.85,3.13,0.0,0.4,0.0
17/04/07,18:00:00,0.3401,0.1706,241.6245,1.57,0.0,0.3333,0.0
17/04/07,19:00:00,0.9338,0.252,240.7855,4.1033,0.0,0.0833,0.0
17/04/07,20:00:00,2.7207,0.2843,239.0333,11.5733,17.4167,0.4,10.4
17/04/07,21:00:00,1.9949,0.2096,238.2708,8.48,8.1167,0.2333,0.0
17/04/07,22:00:00,2.0393,0.2466,238.0763,8.5633,0.0,0.1667,9.85
17/04/07,23:00:00,1.254,0.3245,240.3662,5.35,0.0,0.4,4.7167
18/04/07,00:00:00,1.0819,0.1804,239.2202,4.5833,0.0,0.1333,0.0
18/04/07,01:00:00,0.2145,0.1253,240.5715,1.0467,0.0,0.2667,0.0
18/04/07,02:00:00,0.2019,0.1047,239.0008,0.9933,0.0,0.4,0.0
18/04/07,03:00:00,0.2096,0.1123,239.8012,1.0433,0.0,0.0,0.0
18/04/07,04:00:00,0.2118,0.117,238.9893,1.06,0.0,0.4,0.0
18/04/07,05:00:00,0.2027,0.1044,239.1097,1.01,0.0,0.3833,0.0
18/04/07,06:00:00,0.9386,0.0656,239.1007,3.9667,0.0,0.0,8.6
18/04/07,07:00:00,1.5842,0.1225,239.0558,6.6633,0.0,0.4,12.0167
18/04/07,08:00:00,1.1669,0.1332,237.5877,5.11,8.0667,0.3833,7.6833
18/04/07,09:00:00,0.6649,0.0619,240.2888,2.88,7.5167,0.0,0.0
18/04/07,10:00:00,1.4671,0.0974,239.0925,6.1133,0.0,0.4,15.0833
18/04/07,11:00:00,0.545,0.1049,239.8657,2.3433,0.0,0.15,4.7667
18/04/07,12:00:00,1.0152,0.1508,239.6773,4.5567,10.6667,0.25,0.0
18/04/07,13:00:00,0.2423,0.0981,239.5688,1.15,0.0667,0.3833,0.0
18/04/07,14:00:00,0.4449,0.1074,240.9,1.87,0.0,0.0,0.0
18/04/07,15:00:00,0.2411,0.124,242.036,1.13,0.0,0.4,0.0
18/04/07,16:00:00,0.2218,0.1019,242.1402,1.0267,0.0,0.4,0.0
18/04/07,17:00:00,0.2499,0.095,241.8497,1.1367,0.0,0.0,0.0
18/04/07,18:00:00,0.6158,0.1475,242.3005,2.67,0.0,0.4,4.6333
18/04/07,19:00:00,0.5843,0.1162,241.2522,2.5267,0.0,0.3,4.3833
18/04/07,20:00:00,0.4432,0.0717,240.416,1.91,0.0,0.0833,0.0
18/04/07,21:00:00,1.8115,0.2245,239.0417,7.6833,0.0,0.4,0.0
18/04/07,22:00:00,1.5814,0.1046,240.7505,6.5333,0.0,0.0833,0.0
18/04/07,23:00:00,0.6969,0.0824,241.906,2.8833,0.0,0.3,0.0
19/04/07,00:00:00,0.5706,0.0937,241.1595,2.3733,0.0,0.4,0.0
19/04/07,01:00:00,0.6142,0.0749,240.0033,2.54,0.0,0.0,0.0
19/04/07,02:00:00,1.0152,0.1037,238.5938,4.2767,0.0,0.3833,10.0833
19/04/07,03:00:00,0.367,0.0888,240.0645,1.5433,0.0,0.4,0.0
19/04/07,04:00:00,0.3637,0.081,239.9368,1.5067,0.0,0.0,0.0
19/04/07,05:00:00,0.3754,0.1009,239.496,1.5933,0.0,0.3833,0.0
19/04/07,06:00:00,0.358,0.0783,239.9642,1.5133,0.0,0.1833,0.0
19/04/07,07:00:00,1.4951,0.0841,238.6663,6.3467,0.0,0.2,14.3667
19/04/07,08:00:00,1.2647,0.0986,239.7077,5.24,0.0,0.3833,17.6
19/04/07,09:00:00,1.0408,0.0614,240.3583,4.3,0.0,0.0,13.8333
19/04/07,10:00:00,0.2515,0.1016,240.8052,1.17,0.0,0.3833,0.0
19/04/07,11:00:00,0.6238,0.1109,240.3268,2.67,0.0,0.3833,5.95
19/04/07,12:00:00,1.2602,0.0476,239.4872,5.1767,0.0,0.0,17.5667
19/04/07,13:00:00,1.0357,0.1366,239.4635,4.57,6.7667,0.3833,3.2167
19/04/07,14:00:00,0.7415,0.1171,239.4403,3.2667,5.45,0.15,0.0
19/04/07,15:00:00,0.1934,0.0906,240.8417,0.9633,0.0,0.25,0.0
19/04/07,16:00:00,0.2013,0.101,241.1442,1.0233,0.0,0.3833,0.0
19/04/07,17:00:00,0.2495,0.092,241.9923,1.1867,0.0,0.5167,0.0
19/04/07,18:00:00,1.076,0.1613,241.2645,4.6467,0.0,13.0333,0.0
19/04/07,19:00:00,0.8296,0.1879,242.0905,3.7167,0.0,4.4667,0.0
19/04/07,20:00:00,1.4106,0.1162,239.646,5.92,0.0,3.6667,13.1833
19/04/07,21:00:00,1.0104,0.1355,238.7565,4.2833,0.0,0.4,0.0
19/04/07,22:00:00,0.6068,0.1448,243.4383,2.6033,0.0,0.3667,0.0
19/04/07,23:00:00,0.1895,0.086,243.6687,0.91,0.0,0.0333,0.0
20/04/07,00:00:00,0.2145,0.1187,241.9798,1.05,0.0,0.3833,0.0
20/04/07,01:00:00,0.209,0.1082,240.6117,1.0033,0.0,0.2167,0.0
20/04/07,02:00:00,0.1967,0.0915,238.8543,0.94,0.0,0.1833,0.0
20/04/07,03:00:00,0.1998,0.097,239.411,0.98,0.0,0.3833,0.0
20/04/07,04:00:00,0.8023,0.0712,238.7422,3.3567,0.0,0.0,10.1667
20/04/07,05:00:00,0.2183,0.1097,238.239,1.06,0.0,0.3833,0.15
20/04/07,06:00:00,0.3001,0.1094,240.454,1.4233,0.0,0.3833,0.0
20/04/07,07:00:00,1.7879,0.0771,240.4963,7.46,0.0,0.0,17.35
20/04/07,08:00:00,0.5313,0.1215,239.9335,2.2967,0.0,0.3833,5.05
20/04/07,09:00:00,0.1956,0.0904,239.349,0.9467,0.0,0.2833,0.0
20/04/07,10:00:00,0.1757,0.0643,239.7322,0.8567,0.0,0.1,0.0
20/04/07,11:00:00,0.2175,0.118,238.9597,1.0833,0.0,0.3833,0.0
20/04/07,12:00:00,0.2267,0.0761,240.6395,1.0667,0.0,0.0,0.0
20/04/07,13:00:00,0.2862,0.0798,241.3438,1.2867,0.0,0.3833,0.0
20/04/07,14:00:00,0.4113,0.0899,239.697,1.7733,0.0,0.3333,0.0
20/04/07,15:00:00,0.2967,0.0927,239.892,1.3067,0.0,0.3167,0.0
20/04/07,16:00:00,0.874,0.0664,240.105,3.66,0.0,0.0667,9.8
20/04/07,17:00:00,0.3199,0.0962,241.1155,1.4167,0.0,0.25,0.0
20/04/07,18:00:00,0.3178,0.0957,239.3157,1.4567,0.0,0.3167,0.0
20/04/07,19:00:00,0.3906,0.1504,241.5045,1.9267,0.0,0.3167,0.0
20/04/07,20:00:00,0.798,0.169,241.6313,3.4767,0.1667,0.2667,3.0
20/04/07,21:00:00,2.8843,0.0931,237.6745,12.1867,8.6,0.05,12.8
20/04/07,22:00:00,1.6,0.1171,240.596,6.6867,9.05,0.3,0.0
20/04/07,23:00:00,0.2554,0.1239,242.912,1.1767,0.0,0.3167,0.0
21/04/07,00:00:00,0.1902,0.091,243.4957,0.8933,0.0,0.2167,0.0
21/04/07,01:00:00,0.1897,0.0841,241.7202,0.88,0.0,0.0833,0.0
21/04/07,02:00:00,0.195,0.0911,239.1422,0.9367,0.0,0.3,0.0
21/04/07,03:00:00,0.1792,0.0783,240.3033,0.8867,0.0,0.3167,0.0
21/04/07,04:00:00,0.202,0.1062,240.988,1.0167,0.0,0.1333,0.0
21/04/07,05:00:00,0.5757,0.0789,240.326,2.5033,0.0,0.1667,6.5333
21/04/07,06:00:00,0.4463,0.0783,240.7667,1.9833,0.0,0.3167,4.4833
21/04/07,07:00:00,0.773,0.1153,239.2725,3.4267,0.0,0.3,0.0
21/04/07,08:00:00,0.203,0.0939,240.6955,0.9867,0.0,0.0,0.0
21/04/07,09:00:00,1.1816,0.1612,237.9133,4.9933,0.0,1.2333,14.4833
21/04/07,10:00:00,0.8857,0.0761,239.6202,3.78,0.0,0.0167,8.15
21/04/07,11:00:00,0.9943,0.1229,241.0372,4.3933,10.1333,0.3,0.0
21/04/07,12:00:00,1.4152,0.2379,240.8588,6.29,12.5333,0.55,1.7167
21/04/07,13:00:00,1.99,0.1161,241.0693,8.36,7.5333,0.0,17.8
21/04/07,14:00:00,1.7832,0.1535,240.7998,7.43,7.8,0.9,17.75
21/04/07,15:00:00,1.2668,0.0638,241.415,5.2067,0.0,0.0,17.85
21/04/07,16:00:00,1.2872,0.1282,238.3785,5.38,0.0,0.5333,17.4167
21/04/07,17:00:00,0.6018,0.1279,236.777,2.6467,0.0,0.2667,6.0
21/04/07,18:00:00,2.4504,0.2275,235.1803,10.81,27.2167,0.0333,2.8833
21/04/07,19:00:00,2.9592,0.3696,233.6792,12.9933,17.6667,0.7,16.75
21/04/07,20:00:00,1.8119,0.1855,236.0797,7.7733,6.6,0.0,17.0833
21/04/07,21:00:00,3.5402,0.3236,233.1347,15.2867,15.2167,0.8,16.6667
21/04/07,22:00:00,2.0921,0.219,237.9313,8.8833,4.8833,0.0,17.35
21/04/07,23:00:00,0.6805,0.2144,240.5333,3.1167,0.0,0.55,2.5667
22/04/07,00:00:00,0.3627,0.1811,241.1475,1.8267,0.0,0.3167,0.0
22/04/07,01:00:00,0.2434,0.1243,241.4782,1.2033,0.0,0.0,0.0
22/04/07,02:00:00,0.2818,0.2014,241.0223,1.4433,0.0,0.7333,0.0
22/04/07,03:00:00,0.2243,0.115,241.7667,1.09,0.0,0.0,0.0
22/04/07,04:00:00,0.2598,0.169,241.8037,1.2833,0.0,0.7333,0.0
22/04/07,05:00:00,0.3282,0.1311,242.4073,1.51,0.0,0.1,0.0
